-2.00E-01,-1.13E-04,-1.16E-04,-1.19E-04,-1.21E-04,-1.21E-04,-1.21E-04
-1.96E-01,-9.81E-05,-1.01E-04,-1.04E-04,-1.06E-04,-1.06E-04,-1.06E-04
-1.92E-01,-8.52E-05,-8.79E-05,-9.12E-05,-9.29E-05,-9.35E-05,-9.35E-05
-1.88E-01,-7.40E-05,-7.67E-05,-8.01E-05,-8.18E-05,-8.24E-05,-8.23E-05
-1.84E-01,-6.43E-05,-6.70E-05,-7.04E-05,-7.21E-05,-7.27E-05,-7.27E-05
-1.80E-01,-5.58E-05,-5.86E-05,-6.20E-05,-6.37E-05,-6.43E-05,-6.42E-05
-1.76E-01,-4.85E-05,-5.13E-05,-5.46E-05,-5.64E-05,-5.69E-05,-5.69E-05
-1.72E-01,-4.21E-05,-4.49E-05,-4.83E-05,-5.00E-05,-5.06E-05,-5.06E-05
-1.68E-01,-3.66E-05,-3.94E-05,-4.27E-05,-4.45E-05,-4.51E-05,-4.50E-05
-1.64E-01,-3.18E-05,-3.45E-05,-3.79E-05,-3.96E-05,-4.02E-05,-4.02E-05
-1.60E-01,-2.76E-05,-3.03E-05,-3.37E-05,-3.55E-05,-3.61E-05,-3.61E-05
-1.56E-01,-2.40E-05,-2.67E-05,-3.01E-05,-3.18E-05,-3.24E-05,-3.24E-05
-1.52E-01,-2.08E-05,-2.35E-05,-2.69E-05,-2.86E-05,-2.92E-05,-2.92E-05
-1.48E-01,-1.81E-05,-2.08E-05,-2.41E-05,-2.59E-05,-2.65E-05,-2.65E-05
-1.44E-01,-1.57E-05,-1.84E-05,-2.17E-05,-2.35E-05,-2.41E-05,-2.41E-05
-1.40E-01,-1.36E-05,-1.63E-05,-1.96E-05,-2.14E-05,-2.20E-05,-2.20E-05
-1.36E-01,-1.18E-05,-1.45E-05,-1.78E-05,-1.95E-05,-2.01E-05,-2.01E-05
-1.32E-01,-1.03E-05,-1.29E-05,-1.62E-05,-1.79E-05,-1.85E-05,-1.85E-05
-1.28E-01,-8.89E-06,-1.15E-05,-1.48E-05,-1.65E-05,-1.71E-05,-1.71E-05
-1.24E-01,-7.71E-06,-1.03E-05,-1.35E-05,-1.52E-05,-1.59E-05,-1.59E-05
-1.20E-01,-6.69E-06,-9.24E-06,-1.25E-05,-1.41E-05,-1.48E-05,-1.48E-05
-1.16E-01,-5.80E-06,-8.31E-06,-1.15E-05,-1.32E-05,-1.38E-05,-1.38E-05
-1.12E-01,-5.03E-06,-7.50E-06,-1.06E-05,-1.23E-05,-1.29E-05,-1.29E-05
-1.08E-01,-4.35E-06,-6.79E-06,-9.89E-06,-1.16E-05,-1.22E-05,-1.22E-05
-1.04E-01,-3.77E-06,-6.16E-06,-9.22E-06,-1.09E-05,-1.15E-05,-1.15E-05
-1.00E-01,-3.26E-06,-5.61E-06,-8.62E-06,-1.03E-05,-1.09E-05,-1.09E-05
-9.60E-02,-2.82E-06,-5.12E-06,-8.08E-06,-9.69E-06,-1.03E-05,-1.03E-05
-9.20E-02,-2.44E-06,-4.68E-06,-7.59E-06,-9.18E-06,-9.77E-06,-9.81E-06
-8.80E-02,-2.11E-06,-4.29E-06,-7.15E-06,-8.71E-06,-9.29E-06,-9.34E-06
-8.40E-02,-1.82E-06,-3.94E-06,-6.73E-06,-8.27E-06,-8.85E-06,-8.90E-06
-8.00E-02,-1.57E-06,-3.63E-06,-6.35E-06,-7.86E-06,-8.44E-06,-8.48E-06
-7.60E-02,-1.35E-06,-3.34E-06,-5.99E-06,-7.47E-06,-8.04E-06,-8.09E-06
-7.20E-02,-1.16E-06,-3.08E-06,-5.66E-06,-7.10E-06,-7.66E-06,-7.72E-06
-6.80E-02,-9.92E-07,-2.84E-06,-5.33E-06,-6.74E-06,-7.29E-06,-7.35E-06
-6.40E-02,-8.49E-07,-2.62E-06,-5.02E-06,-6.39E-06,-6.93E-06,-7.00E-06
-6.00E-02,-7.24E-07,-2.42E-06,-4.72E-06,-6.05E-06,-6.58E-06,-6.64E-06
-5.60E-02,-6.16E-07,-2.22E-06,-4.43E-06,-5.70E-06,-6.22E-06,-6.29E-06
-5.20E-02,-5.22E-07,-2.04E-06,-4.14E-06,-5.36E-06,-5.86E-06,-5.94E-06
-4.80E-02,-4.41E-07,-1.86E-06,-3.85E-06,-5.02E-06,-5.50E-06,-5.57E-06
-4.40E-02,-3.70E-07,-1.69E-06,-3.56E-06,-4.67E-06,-5.13E-06,-5.21E-06
-4.00E-02,-3.08E-07,-1.53E-06,-3.27E-06,-4.31E-06,-4.75E-06,-4.83E-06
-3.60E-02,-2.55E-07,-1.37E-06,-2.97E-06,-3.94E-06,-4.36E-06,-4.44E-06
-3.20E-02,-2.08E-07,-1.21E-06,-2.67E-06,-3.56E-06,-3.95E-06,-4.03E-06
-2.80E-02,-1.68E-07,-1.06E-06,-2.37E-06,-3.18E-06,-3.53E-06,-3.61E-06
-2.40E-02,-1.33E-07,-9.08E-07,-2.05E-06,-2.77E-06,-3.09E-06,-3.16E-06
-2.00E-02,-1.02E-07,-7.56E-07,-1.73E-06,-2.35E-06,-2.64E-06,-2.70E-06
-1.60E-02,-7.56E-08,-6.05E-07,-1.41E-06,-1.92E-06,-2.16E-06,-2.21E-06
-1.20E-02,-5.26E-08,-4.54E-07,-1.07E-06,-1.47E-06,-1.66E-06,-1.70E-06
-8.00E-03,-3.25E-08,-3.03E-07,-7.22E-07,-9.98E-07,-1.13E-06,-1.17E-06
-4.00E-03,-1.51E-08,-1.52E-07,-3.66E-07,-5.09E-07,-5.78E-07,-5.98E-07
0,0,0,0,0,0,0
